timestamp,open,high,low,close,volume
,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
2025-09-03T23:00:00Z,1.1663167476654053,1.1664528846740723,1.1663167476654053,1.1664528846740723,0
2025-09-03T23:15:00Z,1.1664528846740723,1.1665889024734497,1.1664528846740723,1.1664528846740723,0
2025-09-03T23:30:00Z,1.1664528846740723,1.1664528846740723,1.16604483127594,1.1663167476654053,0
2025-09-03T23:45:00Z,1.1663167476654053,1.1664528846740723,1.1661807298660278,1.1664528846740723,0
2025-09-04T00:00:00Z,1.1663167476654053,1.1664528846740723,1.16604483127594,1.1663167476654053,0
2025-09-04T00:15:00Z,1.1664528846740723,1.1664528846740723,1.1663167476654053,1.1663167476654053,0
2025-09-04T00:30:00Z,1.16604483127594,1.1661807298660278,1.16604483127594,1.16604483127594,0
2025-09-04T00:45:00Z,1.16604483127594,1.1663167476654053,1.1659088134765625,1.1661807298660278,0
2025-09-04T01:00:00Z,1.1663167476654053,1.1663167476654053,1.1657729148864746,1.1659088134765625,0
2025-09-04T01:15:00Z,1.16604483127594,1.1663167476654053,1.1659088134765625,1.1663167476654053,0
2025-09-04T01:30:00Z,1.1663167476654053,1.1672697067260742,1.1663167476654053,1.1664528846740723,0
2025-09-04T01:45:00Z,1.1664528846740723,1.1664528846740723,1.16604483127594,1.1663167476654053,0
2025-09-04T02:00:00Z,1.1661807298660278,1.1661807298660278,1.1657729148864746,1.1657729148864746,0
2025-09-04T02:15:00Z,1.1659088134765625,1.16604483127594,1.1657729148864746,1.1659088134765625,0
2025-09-04T02:30:00Z,1.1657729148864746,1.1661807298660278,1.1657729148864746,1.1657729148864746,0
2025-09-04T02:45:00Z,1.1657729148864746,1.1657729148864746,1.1655012369155884,1.1656370162963867,0
2025-09-04T03:00:00Z,1.1656370162963867,1.1657729148864746,1.1655012369155884,1.1655012369155884,0
2025-09-04T03:15:00Z,1.1655012369155884,1.1659088134765625,1.1655012369155884,1.1657729148864746,0
2025-09-04T03:30:00Z,1.1657729148864746,1.1657729148864746,1.1656370162963867,1.1657729148864746,0
2025-09-04T03:45:00Z,1.1656370162963867,1.1657729148864746,1.1655012369155884,1.1656370162963867,0
2025-09-04T04:00:00Z,1.1656370162963867,1.1659088134765625,1.1656370162963867,1.1657729148864746,0
2025-09-04T04:15:00Z,1.1657729148864746,1.1657729148864746,1.1653653383255005,1.1655012369155884,0
2025-09-04T04:30:00Z,1.1655012369155884,1.1656370162963867,1.1653653383255005,1.1656370162963867,0
2025-09-04T04:45:00Z,1.1656370162963867,1.1656370162963867,1.1653653383255005,1.1655012369155884,0
2025-09-04T05:00:00Z,1.1655012369155884,1.1655012369155884,1.1652295589447021,1.1653653383255005,0
2025-09-04T05:15:00Z,1.1653653383255005,1.1656370162963867,1.1653653383255005,1.1656370162963867,0
2025-09-04T05:30:00Z,1.1656370162963867,1.1657729148864746,1.1655012369155884,1.1657729148864746,0
2025-09-04T05:45:00Z,1.1657729148864746,1.1659088134765625,1.1655012369155884,1.1659088134765625,0
2025-09-04T06:00:00Z,1.1659088134765625,1.1663167476654053,1.1659088134765625,1.1661807298660278,0
2025-09-04T06:15:00Z,1.1661807298660278,1.1663167476654053,1.16604483127594,1.1661807298660278,0
2025-09-04T06:30:00Z,1.1659088134765625,1.16604483127594,1.1656370162963867,1.1657729148864746,0
2025-09-04T06:45:00Z,1.1657729148864746,1.1661807298660278,1.1655012369155884,1.1655012369155884,0
2025-09-04T07:00:00Z,1.1657729148864746,1.16604483127594,1.1655012369155884,1.1656370162963867,0
2025-09-04T07:15:00Z,1.1656370162963867,1.1656370162963867,1.1648223400115967,1.1656370162963867,0
2025-09-04T07:30:00Z,1.1656370162963867,1.1659088134765625,1.1656370162963867,1.1657729148864746,0
2025-09-04T07:45:00Z,1.1656370162963867,1.1659088134765625,1.1650937795639038,1.1655012369155884,0
2025-09-04T08:00:00Z,1.1655012369155884,1.1661807298660278,1.1653653383255005,1.1655012369155884,0
2025-09-04T08:15:00Z,1.1656370162963867,1.1657729148864746,1.1653653383255005,1.1656370162963867,0
2025-09-04T08:30:00Z,1.1655012369155884,1.1661807298660278,1.1655012369155884,1.1659088134765625,0
2025-09-04T08:45:00Z,1.1656370162963867,1.16604483127594,1.1653653383255005,1.16604483127594,0
2025-09-04T09:00:00Z,1.1661807298660278,1.1661807298660278,1.1653653383255005,1.1653653383255005,0
2025-09-04T09:15:00Z,1.1655012369155884,1.1655012369155884,1.1645511388778687,1.1645511388778687,0
2025-09-04T09:30:00Z,1.164686679840088,1.164958119392395,1.164686679840088,1.1648223400115967,0
2025-09-04T09:45:00Z,1.1648223400115967,1.1648223400115967,1.1642799377441406,1.1645511388778687,0
2025-09-04T10:00:00Z,1.164686679840088,1.1659088134765625,1.164686679840088,1.1659088134765625,0
2025-09-04T10:15:00Z,1.16604483127594,1.16604483127594,1.1655012369155884,1.1659088134765625,0
2025-09-04T10:30:00Z,1.1657729148864746,1.1661807298660278,1.1657729148864746,1.1659088134765625,0
2025-09-04T10:45:00Z,1.1659088134765625,1.1659088134765625,1.1656370162963867,1.1656370162963867,0
2025-09-04T11:00:00Z,1.1655012369155884,1.1656370162963867,1.164686679840088,1.164958119392395,0
2025-09-04T11:15:00Z,1.164958119392395,1.164958119392395,1.1645511388778687,1.164686679840088,0
2025-09-04T11:30:00Z,1.164686679840088,1.1648223400115967,1.1645511388778687,1.1645511388778687,0
2025-09-04T11:45:00Z,1.164686679840088,1.164958119392395,1.1644154787063599,1.164686679840088,0
2025-09-04T12:00:00Z,1.164958119392395,1.1652295589447021,1.164686679840088,1.164958119392395,0
2025-09-04T12:15:00Z,1.1652295589447021,1.1657729148864746,1.164686679840088,1.1648223400115967,0
2025-09-04T12:30:00Z,1.164686679840088,1.164686679840088,1.163602590560913,1.163873314857483,0
2025-09-04T12:45:00Z,1.163602590560913,1.164958119392395,1.163602590560913,1.164958119392395,0
2025-09-04T13:00:00Z,1.1650937795639038,1.1650937795639038,1.1641442775726318,1.1642799377441406,0
2025-09-04T13:15:00Z,1.1642799377441406,1.1657729148864746,1.1642799377441406,1.1655012369155884,0
2025-09-04T13:30:00Z,1.1656370162963867,1.1657729148864746,1.1653653383255005,1.1655012369155884,0
2025-09-04T13:45:00Z,1.1655012369155884,1.1657729148864746,1.1653653383255005,1.1653653383255005,0
2025-09-04T14:00:00Z,1.1641442775726318,1.1652295589447021,1.1641442775726318,1.1650937795639038,0
2025-09-04T14:15:00Z,1.164686679840088,1.1650937795639038,1.1642799377441406,1.1644154787063599,0
2025-09-04T14:30:00Z,1.1644154787063599,1.1644154787063599,1.163602590560913,1.1641442775726318,0
2025-09-04T14:45:00Z,1.1641442775726318,1.1641442775726318,1.1637378931045532,1.163873314857483,0
2025-09-04T15:00:00Z,1.1640088558197021,1.1641442775726318,1.1634671688079834,1.163873314857483,0
2025-09-04T15:15:00Z,1.1640088558197021,1.1645511388778687,1.1640088558197021,1.1644154787063599,0
2025-09-04T15:30:00Z,1.1644154787063599,1.164958119392395,1.1644154787063599,1.164958119392395,0
2025-09-04T15:45:00Z,1.1650937795639038,1.1653653383255005,1.164958119392395,1.1650937795639038,0
2025-09-04T16:00:00Z,1.164958119392395,1.1652295589447021,1.163873314857483,1.1640088558197021,0
2025-09-04T16:15:00Z,1.1640088558197021,1.1644154787063599,1.1637378931045532,1.1640088558197021,0
2025-09-04T16:30:00Z,1.1641442775726318,1.164686679840088,1.1640088558197021,1.1644154787063599,0
2025-09-04T16:45:00Z,1.1642799377441406,1.1645511388778687,1.1642799377441406,1.1644154787063599,0
2025-09-04T17:00:00Z,1.1642799377441406,1.1644154787063599,1.163873314857483,1.1640088558197021,0
2025-09-04T17:15:00Z,1.1640088558197021,1.1642799377441406,1.1640088558197021,1.1641442775726318,0
2025-09-04T17:30:00Z,1.1640088558197021,1.1641442775726318,1.163873314857483,1.1640088558197021,0
2025-09-04T17:45:00Z,1.1640088558197021,1.1641442775726318,1.163873314857483,1.1640088558197021,0
2025-09-04T18:00:00Z,1.1641442775726318,1.164686679840088,1.1641442775726318,1.164686679840088,0
2025-09-04T18:15:00Z,1.1648223400115967,1.164958119392395,1.164686679840088,1.164958119392395,0
2025-09-04T18:30:00Z,1.1648223400115967,1.1650937795639038,1.1648223400115967,1.1648223400115967,0
2025-09-04T18:45:00Z,1.164958119392395,1.164958119392395,1.164686679840088,1.164686679840088,0
2025-09-04T19:00:00Z,1.1648223400115967,1.1653653383255005,1.1648223400115967,1.1653653383255005,0
2025-09-04T19:15:00Z,1.1653653383255005,1.1655012369155884,1.1650937795639038,1.1650937795639038,0
2025-09-04T19:30:00Z,1.164958119392395,1.1653653383255005,1.164958119392395,1.1653653383255005,0
2025-09-04T19:45:00Z,1.1653653383255005,1.1655012369155884,1.1653653383255005,1.1653653383255005,0
2025-09-04T20:00:00Z,1.1655012369155884,1.1655012369155884,1.1652295589447021,1.1653653383255005,0
2025-09-04T20:15:00Z,1.1653653383255005,1.1656370162963867,1.1652295589447021,1.1655012369155884,0
2025-09-04T20:30:00Z,1.1655012369155884,1.1655012369155884,1.1655012369155884,1.1655012369155884,0
2025-09-04T20:45:00Z,1.1655012369155884,1.1656370162963867,1.1652295589447021,1.1652295589447021,0
2025-09-04T21:00:00Z,1.1656370162963867,1.1659088134765625,1.1648223400115967,1.1652295589447021,0
2025-09-04T21:15:00Z,1.1652295589447021,1.1655012369155884,1.1648223400115967,1.1655012369155884,0
2025-09-04T21:30:00Z,1.1652295589447021,1.1655012369155884,1.1652295589447021,1.1652295589447021,0
2025-09-04T21:45:00Z,1.1652295589447021,1.1653653383255005,1.1652295589447021,1.1652295589447021,0
2025-09-04T22:00:00Z,1.1652295589447021,1.1656370162963867,1.1652295589447021,1.1653653383255005,0
2025-09-04T22:15:00Z,1.1653653383255005,1.1655012369155884,1.1653653383255005,1.1653653383255005,0
2025-09-04T22:30:00Z,1.1653653383255005,1.1656370162963867,1.1652295589447021,1.1652295589447021,0
2025-09-04T22:45:00Z,1.1652295589447021,1.1653653383255005,1.1652295589447021,1.1652295589447021,0
2025-09-04T23:00:00Z,1.1653653383255005,1.1653653383255005,1.1652295589447021,1.1653653383255005,0
2025-09-04T23:15:00Z,1.1653653383255005,1.1655012369155884,1.1653653383255005,1.1655012369155884,0
2025-09-04T23:30:00Z,1.1655012369155884,1.1659088134765625,1.1655012369155884,1.1659088134765625,0
2025-09-04T23:45:00Z,1.1659088134765625,1.16604483127594,1.1659088134765625,1.16604483127594,0
2025-09-05T00:00:00Z,1.16604483127594,1.1661807298660278,1.1657729148864746,1.1657729148864746,0
2025-09-05T00:15:00Z,1.1657729148864746,1.16604483127594,1.1656370162963867,1.1659088134765625,0
2025-09-05T00:30:00Z,1.1659088134765625,1.1661807298660278,1.1659088134765625,1.16604483127594,0
2025-09-05T00:45:00Z,1.16604483127594,1.1664528846740723,1.1659088134765625,1.1663167476654053,0
2025-09-05T01:00:00Z,1.1664528846740723,1.1667250394821167,1.1664528846740723,1.1665889024734497,0
2025-09-05T01:15:00Z,1.1665889024734497,1.1667250394821167,1.1664528846740723,1.1667250394821167,0
2025-09-05T01:30:00Z,1.1665889024734497,1.1668611764907837,1.1665889024734497,1.1665889024734497,0
2025-09-05T01:45:00Z,1.1667250394821167,1.1674060821533203,1.1667250394821167,1.1674060821533203,0
2025-09-05T02:00:00Z,1.1674060821533203,1.1678149700164795,1.1672697067260742,1.1676785945892334,0
2025-09-05T02:15:00Z,1.1675423383712769,1.1678149700164795,1.1675423383712769,1.1675423383712769,0
2025-09-05T02:30:00Z,1.1676785945892334,1.1676785945892334,1.1675423383712769,1.1676785945892334,0
2025-09-05T02:45:00Z,1.1675423383712769,1.1675423383712769,1.1671334505081177,1.1671334505081177,0
2025-09-05T03:00:00Z,1.1671334505081177,1.1674060821533203,1.1669973134994507,1.1672697067260742,0
2025-09-05T03:15:00Z,1.1671334505081177,1.1675423383712769,1.1671334505081177,1.1675423383712769,0
2025-09-05T03:30:00Z,1.1675423383712769,1.1675423383712769,1.1674060821533203,1.1675423383712769,0
2025-09-05T03:45:00Z,1.1674060821533203,1.1676785945892334,1.1674060821533203,1.1675423383712769,0
2025-09-05T04:00:00Z,1.1674060821533203,1.1675423383712769,1.1674060821533203,1.1675423383712769,0
2025-09-05T04:15:00Z,1.1675423383712769,1.1675423383712769,1.1672697067260742,1.1672697067260742,0
2025-09-05T04:30:00Z,1.1672697067260742,1.1672697067260742,1.1669973134994507,1.1669973134994507,0
2025-09-05T04:45:00Z,1.1669973134994507,1.1671334505081177,1.1668611764907837,1.1669973134994507,0
2025-09-05T05:00:00Z,1.1669973134994507,1.1672697067260742,1.1669973134994507,1.1672697067260742,0
2025-09-05T05:15:00Z,1.1672697067260742,1.1674060821533203,1.1671334505081177,1.1672697067260742,0
2025-09-05T05:30:00Z,1.1672697067260742,1.1675423383712769,1.1671334505081177,1.1675423383712769,0
2025-09-05T05:45:00Z,1.1675423383712769,1.1680878400802612,1.1675423383712769,1.1680878400802612,0
2025-09-05T06:00:00Z,1.1678149700164795,1.1680878400802612,1.1672697067260742,1.1672697067260742,0
2025-09-05T06:15:00Z,1.1675423383712769,1.1675423383712769,1.1668611764907837,1.1675423383712769,0
2025-09-05T06:30:00Z,1.1675423383712769,1.1678149700164795,1.1674060821533203,1.1674060821533203,0
2025-09-05T06:45:00Z,1.1675423383712769,1.1676785945892334,1.1672697067260742,1.1672697067260742,0
2025-09-05T07:00:00Z,1.1672697067260742,1.1676785945892334,1.1669973134994507,1.1674060821533203,0
2025-09-05T07:15:00Z,1.1675423383712769,1.1676785945892334,1.1674060821533203,1.1675423383712769,0
2025-09-05T07:30:00Z,1.1675423383712769,1.1678149700164795,1.1675423383712769,1.1678149700164795,0
2025-09-05T07:45:00Z,1.1676785945892334,1.1682243347167969,1.1676785945892334,1.1680878400802612,0
2025-09-05T08:00:00Z,1.1679514646530151,1.1680878400802612,1.1679514646530151,1.1680878400802612,0
2025-09-05T08:15:00Z,1.1682243347167969,1.168770432472229,1.1682243347167969,1.1683608293533325,0
2025-09-05T08:30:00Z,1.1682243347167969,1.1682243347167969,1.1679514646530151,1.1682243347167969,0
2025-09-05T08:45:00Z,1.1682243347167969,1.168770432472229,1.1682243347167969,1.1686338186264038,0
2025-09-05T09:00:00Z,1.1686338186264038,1.1693171262741089,1.1684973239898682,1.1693171262741089,0
2025-09-05T09:15:00Z,1.1693171262741089,1.1695905923843384,1.1691803932189941,1.1693171262741089,0
2025-09-05T09:30:00Z,1.1693171262741089,1.1693171262741089,1.168770432472229,1.1689070463180542,0
2025-09-05T09:45:00Z,1.168770432472229,1.1691803932189941,1.168770432472229,1.1691803932189941,0
2025-09-05T10:00:00Z,1.1690436601638794,1.1693171262741089,1.1690436601638794,1.1691803932189941,0
2025-09-05T10:15:00Z,1.1691803932189941,1.169864296913147,1.1691803932189941,1.169864296913147,0
2025-09-05T10:30:00Z,1.1697274446487427,1.169864296913147,1.1695905923843384,1.169864296913147,0
2025-09-05T10:45:00Z,1.1697274446487427,1.1700011491775513,1.1695905923843384,1.1695905923843384,0
2025-09-05T11:00:00Z,1.1693171262741089,1.1694538593292236,1.1691803932189941,1.1694538593292236,0
2025-09-05T11:15:00Z,1.1690436601638794,1.1690436601638794,1.168770432472229,1.168770432472229,0
2025-09-05T11:30:00Z,1.168770432472229,1.1689070463180542,1.1686338186264038,1.1686338186264038,0
2025-09-05T11:45:00Z,1.168770432472229,1.1690436601638794,1.1682243347167969,1.1690436601638794,0
2025-09-05T12:00:00Z,1.1690436601638794,1.1704120635986328,1.1690436601638794,1.1702749729156494,0
2025-09-05T12:15:00Z,1.1702749729156494,1.170548915863037,1.169864296913147,1.1702749729156494,0
2025-09-05T12:30:00Z,1.1742602586746216,1.1745359897613525,1.1727453470230103,1.1737089157104492,0
2025-09-05T12:45:00Z,1.1737089157104492,1.1737089157104492,1.1726078987121582,1.1737089157104492,0
2025-09-05T13:00:00Z,1.17384672164917,1.1739845275878906,1.1731581687927246,1.1737089157104492,0
2025-09-05T13:15:00Z,1.1732958555221558,1.173433542251587,1.1719207763671875,1.172333002090454,0
2025-09-05T13:30:00Z,1.172333002090454,1.1741223335266113,1.172195553779602,1.17384672164917,0
2025-09-05T13:45:00Z,1.1739845275878906,1.175364375114441,1.1739845275878906,1.175364375114441,0
2025-09-05T14:00:00Z,1.1750881671905518,1.1761938333511353,1.1746740341186523,1.1748120784759521,0
2025-09-05T14:15:00Z,1.1750881671905518,1.1750881671905518,1.17384672164917,1.17384672164917,0
2025-09-05T14:30:00Z,1.1739845275878906,1.1739845275878906,1.1727453470230103,1.173433542251587,0
2025-09-05T14:45:00Z,1.173433542251587,1.1739845275878906,1.1730204820632935,1.1739845275878906,0
2025-09-05T15:00:00Z,1.1741223335266113,1.1752262115478516,1.1739845275878906,1.1752262115478516,0
2025-09-05T15:15:00Z,1.1752262115478516,1.1752262115478516,1.1746740341186523,1.1749500036239624,0
2025-09-05T15:30:00Z,1.1750881671905518,1.1755025386810303,1.1748120784759521,1.1755025386810303,0
2025-09-05T15:45:00Z,1.1755025386810303,1.1761938333511353,1.1755025386810303,1.1761938333511353,0
2025-09-05T16:00:00Z,1.1763322353363037,1.1763322353363037,1.1756407022476196,1.1760554313659668,0
2025-09-05T16:15:00Z,1.1760554313659668,1.1760554313659668,1.175364375114441,1.1755025386810303,0
