UTC,Open,High,Low,Close,Volume
24.11.2022 05:23:00.000 UTC,1.04391,1.04395,1.04386,1.04395,258.83
24.11.2022 05:24:00.000 UTC,1.04391,1.04395,1.04386,1.04391,190.98
24.11.2022 05:25:00.000 UTC,1.04393,1.04402,1.04383,1.04385,238.66
24.11.2022 05:26:00.000 UTC,1.04385,1.04402,1.04381,1.04395,158.94
24.11.2022 05:27:00.000 UTC,1.04395,1.04401,1.04385,1.04398,323.72
24.11.2022 05:28:00.000 UTC,1.04398,1.04407,1.04395,1.04402,140.41
24.11.2022 05:29:00.000 UTC,1.04402,1.04402,1.04391,1.04392,216.15
24.11.2022 05:30:00.000 UTC,1.04392,1.04396,1.04381,1.04382,351.95
24.11.2022 05:31:00.000 UTC,1.04383,1.04389,1.04364,1.04365,396.04
24.11.2022 05:32:00.000 UTC,1.04366,1.04368,1.04359,1.04366,137.48
24.11.2022 05:33:00.000 UTC,1.04368,1.04386,1.04368,1.0438,334.69
24.11.2022 05:34:00.000 UTC,1.0438,1.04388,1.0438,1.04387,139.58
24.11.2022 05:35:00.000 UTC,1.04386,1.04393,1.04384,1.0439,215.84
24.11.2022 05:36:00.000 UTC,1.04391,1.04417,1.04391,1.0441,233.02
24.11.2022 05:37:00.000 UTC,1.04411,1.04412,1.04406,1.04407,98
24.11.2022 05:38:00.000 UTC,1.04408,1.04422,1.04408,1.04408,180.2
24.11.2022 05:39:00.000 UTC,1.04408,1.04412,1.04406,1.04406,101.16
24.11.2022 05:40:00.000 UTC,1.04406,1.04417,1.04401,1.04401,101.96
24.11.2022 05:41:00.000 UTC,1.04402,1.04403,1.04391,1.04393,61.52
24.11.2022 05:42:00.000 UTC,1.0439,1.0439,1.04362,1.04363,133.6
24.11.2022 05:43:00.000 UTC,1.04363,1.04371,1.04363,1.04367,68.82
24.11.2022 05:44:00.000 UTC,1.04366,1.04368,1.04351,1.04366,516.93
24.11.2022 05:45:00.000 UTC,1.04362,1.04362,1.04351,1.04351,294.68
24.11.2022 05:46:00.000 UTC,1.04352,1.04356,1.04347,1.04352,124.8
24.11.2022 05:47:00.000 UTC,1.04351,1.04366,1.04351,1.04362,150.52
24.11.2022 05:48:00.000 UTC,1.04363,1.04367,1.04356,1.04357,117.83
24.11.2022 05:49:00.000 UTC,1.04359,1.04383,1.04359,1.04367,274.68
24.11.2022 05:50:00.000 UTC,1.04366,1.0437,1.04361,1.04363,265.82
24.11.2022 05:51:00.000 UTC,1.04361,1.04362,1.04355,1.04358,218.98
24.11.2022 05:52:00.000 UTC,1.04356,1.0436,1.04346,1.04354,330.06
24.11.2022 05:53:00.000 UTC,1.04355,1.04361,1.04349,1.04349,279.46
24.11.2022 05:54:00.000 UTC,1.04349,1.04356,1.04347,1.04347,236.87
24.11.2022 05:55:00.000 UTC,1.04347,1.04376,1.04347,1.04376,307.14
24.11.2022 05:56:00.000 UTC,1.04375,1.04375,1.04355,1.04362,225.71
24.11.2022 05:57:00.000 UTC,1.04361,1.04363,1.04338,1.04338,314.49
24.11.2022 05:58:00.000 UTC,1.04338,1.04365,1.04338,1.04364,302.81
24.11.2022 05:59:00.000 UTC,1.04362,1.04363,1.04334,1.04337,475.42
24.11.2022 06:00:00.000 UTC,1.04338,1.04347,1.04327,1.04342,531.18
24.11.2022 06:01:00.000 UTC,1.04341,1.04365,1.04335,1.04365,646.22
24.11.2022 06:02:00.000 UTC,1.04365,1.04379,1.04359,1.04368,800.88
24.11.2022 06:03:00.000 UTC,1.04368,1.04374,1.04363,1.04371,310.8
24.11.2022 06:04:00.000 UTC,1.0437,1.04371,1.04357,1.04363,242.24
24.11.2022 06:05:00.000 UTC,1.04365,1.04371,1.04359,1.04359,411.74
24.11.2022 06:06:00.000 UTC,1.0436,1.0436,1.04342,1.04344,463.84
24.11.2022 06:07:00.000 UTC,1.04345,1.04346,1.04328,1.0434,510.62
24.11.2022 06:08:00.000 UTC,1.0434,1.04354,1.04336,1.0435,503.32
24.11.2022 06:09:00.000 UTC,1.04349,1.04352,1.04325,1.04327,348.49
24.11.2022 06:10:00.000 UTC,1.04327,1.04331,1.04323,1.04328,288.26
24.11.2022 06:11:00.000 UTC,1.0433,1.0435,1.04328,1.04347,403.94
24.11.2022 06:12:00.000 UTC,1.04349,1.04358,1.04343,1.04346,329.58
24.11.2022 06:13:00.000 UTC,1.04348,1.04368,1.04344,1.04359,571.05
24.11.2022 06:14:00.000 UTC,1.0436,1.04368,1.04356,1.04356,539.39
24.11.2022 06:15:00.000 UTC,1.04355,1.04373,1.04355,1.04373,473.31
24.11.2022 06:16:00.000 UTC,1.04376,1.04385,1.04365,1.04366,420.9
24.11.2022 06:17:00.000 UTC,1.04365,1.04366,1.04344,1.04347,341.02
24.11.2022 06:18:00.000 UTC,1.04347,1.04348,1.04339,1.04342,256.12
24.11.2022 06:19:00.000 UTC,1.04343,1.04349,1.04338,1.04339,375.22
24.11.2022 06:20:00.000 UTC,1.04338,1.04338,1.04324,1.04335,414.95
24.11.2022 06:21:00.000 UTC,1.04334,1.04341,1.04329,1.0434,382.35
24.11.2022 06:22:00.000 UTC,1.04341,1.04344,1.04329,1.04343,346.61
24.11.2022 06:23:00.000 UTC,1.04342,1.04358,1.04341,1.04356,369.61
24.11.2022 06:24:00.000 UTC,1.04356,1.04357,1.04343,1.04351,480.94
24.11.2022 06:25:00.000 UTC,1.04353,1.04353,1.04332,1.04347,450.88
24.11.2022 06:26:00.000 UTC,1.04346,1.04352,1.04342,1.04351,266.2
24.11.2022 06:27:00.000 UTC,1.0435,1.0435,1.04322,1.04328,339.19
24.11.2022 06:28:00.000 UTC,1.04327,1.04331,1.04322,1.04322,155.38
24.11.2022 06:29:00.000 UTC,1.04321,1.04322,1.04297,1.04309,532.65
24.11.2022 06:30:00.000 UTC,1.04309,1.04326,1.04308,1.04322,456.66
24.11.2022 06:31:00.000 UTC,1.04326,1.04329,1.04316,1.04319,192.44
24.11.2022 06:32:00.000 UTC,1.04319,1.04328,1.04314,1.04322,345.31
24.11.2022 06:33:00.000 UTC,1.04323,1.04327,1.04321,1.04327,170.28
24.11.2022 06:34:00.000 UTC,1.04329,1.04342,1.04323,1.04341,225.88
24.11.2022 06:35:00.000 UTC,1.04342,1.04356,1.04342,1.04342,298.3
24.11.2022 06:36:00.000 UTC,1.04342,1.04349,1.04336,1.04343,239.9
24.11.2022 06:37:00.000 UTC,1.04344,1.04346,1.04335,1.04342,196.32
24.11.2022 06:38:00.000 UTC,1.04341,1.04359,1.04339,1.04354,379.34
24.11.2022 06:39:00.000 UTC,1.04354,1.0436,1.04342,1.04359,251.52
24.11.2022 06:40:00.000 UTC,1.0436,1.04366,1.04321,1.04321,405.34
24.11.2022 06:41:00.000 UTC,1.04321,1.04338,1.04316,1.04338,293.98
24.11.2022 06:42:00.000 UTC,1.04338,1.04366,1.04336,1.04356,514.11
24.11.2022 06:43:00.000 UTC,1.04357,1.0436,1.04351,1.04359,329.85
24.11.2022 06:44:00.000 UTC,1.04359,1.04375,1.04359,1.04371,295
24.11.2022 06:45:00.000 UTC,1.04371,1.04377,1.04349,1.04354,419.8
24.11.2022 06:46:00.000 UTC,1.04354,1.04354,1.04346,1.0435,190.41
24.11.2022 06:47:00.000 UTC,1.04351,1.04358,1.04341,1.04349,388.68
24.11.2022 06:48:00.000 UTC,1.04351,1.04357,1.04347,1.04352,240.45
24.11.2022 06:49:00.000 UTC,1.04353,1.04381,1.04351,1.04379,312.79
24.11.2022 06:50:00.000 UTC,1.0438,1.0438,1.04367,1.0437,230.24
24.11.2022 06:51:00.000 UTC,1.04368,1.04374,1.04362,1.04367,353.29
24.11.2022 06:52:00.000 UTC,1.04368,1.04368,1.04321,1.04327,552.43
24.11.2022 06:53:00.000 UTC,1.04324,1.04324,1.04315,1.04317,351.62
24.11.2022 06:54:00.000 UTC,1.04317,1.04324,1.04306,1.0432,316.4
24.11.2022 06:55:00.000 UTC,1.04319,1.04334,1.0431,1.04312,420.68
24.11.2022 06:56:00.000 UTC,1.04314,1.04316,1.04305,1.04309,420.86
24.11.2022 06:57:00.000 UTC,1.04309,1.04313,1.04296,1.04304,277.26
24.11.2022 06:58:00.000 UTC,1.04305,1.04309,1.043,1.04305,309.19
24.11.2022 06:59:00.000 UTC,1.04306,1.04308,1.043,1.04303,181.42
24.11.2022 07:00:00.000 UTC,1.04303,1.04324,1.04278,1.04318,609.96
24.11.2022 07:01:00.000 UTC,1.04317,1.04361,1.04315,1.04349,654.51
24.11.2022 07:02:00.000 UTC,1.0435,1.04358,1.04343,1.04352,390.68
24.11.2022 07:03:00.000 UTC,1.04356,1.04372,1.04356,1.04362,453.04
24.11.2022 07:04:00.000 UTC,1.04362,1.04384,1.04362,1.04375,494.8
24.11.2022 07:05:00.000 UTC,1.04375,1.04396,1.04369,1.04391,665.44
24.11.2022 07:06:00.000 UTC,1.04391,1.04395,1.0438,1.04381,391.5
24.11.2022 07:07:00.000 UTC,1.04382,1.04382,1.04361,1.04362,501.51
24.11.2022 07:08:00.000 UTC,1.04363,1.04383,1.04361,1.04373,443.35
24.11.2022 07:09:00.000 UTC,1.04374,1.04385,1.04357,1.04359,467.14
24.11.2022 07:10:00.000 UTC,1.0436,1.04362,1.04348,1.04349,377.1
24.11.2022 07:11:00.000 UTC,1.04349,1.04353,1.04331,1.04342,344.54
24.11.2022 07:12:00.000 UTC,1.04341,1.04366,1.0433,1.04365,383.37
24.11.2022 07:13:00.000 UTC,1.04366,1.04367,1.04344,1.04347,484.94
24.11.2022 07:14:00.000 UTC,1.04348,1.04348,1.04334,1.04339,352.01
24.11.2022 07:15:00.000 UTC,1.04337,1.04345,1.04336,1.04338,248.3
24.11.2022 07:16:00.000 UTC,1.04339,1.04342,1.04329,1.04334,269.82
24.11.2022 07:17:00.000 UTC,1.04335,1.04343,1.04332,1.04334,345.3
24.11.2022 07:18:00.000 UTC,1.04334,1.04337,1.04304,1.04305,389.95
24.11.2022 07:19:00.000 UTC,1.04306,1.04314,1.04306,1.04313,161.08
24.11.2022 07:20:00.000 UTC,1.04312,1.04346,1.04309,1.04344,352.07
24.11.2022 07:21:00.000 UTC,1.04347,1.04358,1.04337,1.04351,495.34
24.11.2022 07:22:00.000 UTC,1.04351,1.04364,1.04345,1.04349,419.24
24.11.2022 07:23:00.000 UTC,1.04348,1.0435,1.04323,1.04325,248.05
24.11.2022 07:24:00.000 UTC,1.04326,1.04333,1.0431,1.04313,279.46
24.11.2022 07:25:00.000 UTC,1.04312,1.04323,1.04307,1.04308,276.21
24.11.2022 07:26:00.000 UTC,1.04309,1.04344,1.04306,1.04342,291.48
24.11.2022 07:27:00.000 UTC,1.04343,1.04343,1.04324,1.0433,263.32
24.11.2022 07:28:00.000 UTC,1.04329,1.04336,1.04317,1.04334,322.4
24.11.2022 07:29:00.000 UTC,1.04335,1.04335,1.04323,1.04332,278.16
24.11.2022 07:30:00.000 UTC,1.04332,1.04358,1.04325,1.04328,244.3
24.11.2022 07:31:00.000 UTC,1.04326,1.04328,1.04306,1.04316,377.12
24.11.2022 07:32:00.000 UTC,1.04315,1.04336,1.04313,1.04317,413.41
24.11.2022 07:33:00.000 UTC,1.04317,1.04317,1.04286,1.04287,406.18
24.11.2022 07:34:00.000 UTC,1.04286,1.04287,1.04251,1.04255,403.71
24.11.2022 07:35:00.000 UTC,1.04257,1.04275,1.04252,1.04258,398.32
24.11.2022 07:36:00.000 UTC,1.04257,1.04267,1.04248,1.04255,218.45
24.11.2022 07:37:00.000 UTC,1.04254,1.04258,1.04225,1.04225,367.44
24.11.2022 07:38:00.000 UTC,1.04225,1.04254,1.0422,1.04249,266.62
24.11.2022 07:39:00.000 UTC,1.04249,1.04263,1.04245,1.04258,363.89
24.11.2022 07:40:00.000 UTC,1.04259,1.04264,1.04235,1.0425,520.33
24.11.2022 07:41:00.000 UTC,1.04251,1.04266,1.04241,1.04245,483.88
24.11.2022 07:42:00.000 UTC,1.04243,1.0427,1.04235,1.04262,248.56
24.11.2022 07:43:00.000 UTC,1.04261,1.04276,1.04256,1.04261,328.72
24.11.2022 07:44:00.000 UTC,1.0426,1.04285,1.0426,1.04283,349.74
24.11.2022 07:45:00.000 UTC,1.04284,1.04295,1.0427,1.04272,542.96
24.11.2022 07:46:00.000 UTC,1.04273,1.04287,1.04256,1.04256,565.86
24.11.2022 07:47:00.000 UTC,1.04257,1.0426,1.04241,1.04249,509.67
24.11.2022 07:48:00.000 UTC,1.04248,1.04253,1.04233,1.04246,485.55
24.11.2022 07:49:00.000 UTC,1.04247,1.04259,1.04236,1.04256,287.05
24.11.2022 07:50:00.000 UTC,1.04257,1.0426,1.04237,1.04237,257.22
24.11.2022 07:51:00.000 UTC,1.04239,1.04245,1.04224,1.04227,346.36
24.11.2022 07:52:00.000 UTC,1.04226,1.04241,1.0422,1.04232,276.02
24.11.2022 07:53:00.000 UTC,1.04234,1.04238,1.04221,1.0423,348.92
24.11.2022 07:54:00.000 UTC,1.0423,1.04239,1.04215,1.04217,237.64
24.11.2022 07:55:00.000 UTC,1.04223,1.04227,1.04188,1.04197,408.97
24.11.2022 07:56:00.000 UTC,1.04198,1.04202,1.04162,1.04162,315.98
24.11.2022 07:57:00.000 UTC,1.04164,1.04185,1.04159,1.04183,447.23
24.11.2022 07:58:00.000 UTC,1.04184,1.04195,1.04171,1.04182,501.2
24.11.2022 07:59:00.000 UTC,1.04181,1.04189,1.0415,1.04159,560.54
24.11.2022 08:00:00.000 UTC,1.0416,1.04168,1.04125,1.04136,992.51
24.11.2022 08:01:00.000 UTC,1.04138,1.04152,1.04129,1.04152,690.29
24.11.2022 08:02:00.000 UTC,1.04151,1.04152,1.04111,1.04121,554.93
24.11.2022 08:03:00.000 UTC,1.04121,1.04136,1.04112,1.04126,620.17
24.11.2022 08:04:00.000 UTC,1.04127,1.04133,1.04055,1.04059,761.55
24.11.2022 08:05:00.000 UTC,1.04062,1.04079,1.04039,1.04067,669.29
24.11.2022 08:06:00.000 UTC,1.04066,1.04076,1.04002,1.04002,770.43
24.11.2022 08:07:00.000 UTC,1.04001,1.04024,1.03999,1.04013,1130.97
24.11.2022 08:08:00.000 UTC,1.04015,1.04065,1.04015,1.04054,616.55
24.11.2022 08:09:00.000 UTC,1.04051,1.0407,1.04051,1.04065,323.12
24.11.2022 08:10:00.000 UTC,1.04064,1.04106,1.04059,1.04102,702.88
24.11.2022 08:11:00.000 UTC,1.041,1.04105,1.04082,1.04087,563.64
24.11.2022 08:12:00.000 UTC,1.04088,1.04098,1.0407,1.04089,585.66
24.11.2022 08:13:00.000 UTC,1.0409,1.04109,1.0409,1.041,540.73
24.11.2022 08:14:00.000 UTC,1.041,1.04127,1.04097,1.04124,692.8
24.11.2022 08:15:00.000 UTC,1.04123,1.04138,1.04117,1.04121,794.39
24.11.2022 08:16:00.000 UTC,1.04122,1.04149,1.04122,1.04143,663.41
24.11.2022 08:17:00.000 UTC,1.04143,1.04153,1.04127,1.04128,935.39
24.11.2022 08:18:00.000 UTC,1.04128,1.04135,1.0412,1.04122,455.64
24.11.2022 08:19:00.000 UTC,1.04123,1.04139,1.04096,1.04098,448.48
24.11.2022 08:20:00.000 UTC,1.04098,1.04101,1.04079,1.04082,592.29
24.11.2022 08:21:00.000 UTC,1.04082,1.04093,1.04069,1.04093,524.18
24.11.2022 08:22:00.000 UTC,1.04094,1.04112,1.04088,1.04098,745.17
24.11.2022 08:23:00.000 UTC,1.04096,1.04115,1.04092,1.04103,893.74
24.11.2022 08:24:00.000 UTC,1.04103,1.04122,1.04087,1.0409,834.83
24.11.2022 08:25:00.000 UTC,1.0409,1.041,1.04069,1.04072,681.98
24.11.2022 08:26:00.000 UTC,1.04073,1.0408,1.04029,1.04033,622.84
24.11.2022 08:27:00.000 UTC,1.04032,1.04047,1.04027,1.04039,581.54
24.11.2022 08:28:00.000 UTC,1.04041,1.04059,1.04041,1.04053,539.66
24.11.2022 08:29:00.000 UTC,1.04054,1.04085,1.04053,1.04083,700.08
24.11.2022 08:30:00.000 UTC,1.04083,1.041,1.04073,1.04088,806.52
24.11.2022 08:31:00.000 UTC,1.04095,1.04102,1.04077,1.04086,788.13
24.11.2022 08:32:00.000 UTC,1.04086,1.04149,1.04086,1.04147,726.39
24.11.2022 08:33:00.000 UTC,1.04146,1.0415,1.04119,1.04129,785.71
24.11.2022 08:34:00.000 UTC,1.0413,1.0414,1.04122,1.0413,647.72
24.11.2022 08:35:00.000 UTC,1.04129,1.04152,1.04125,1.04145,513.96
24.11.2022 08:36:00.000 UTC,1.04148,1.04164,1.04148,1.0415,547.86
24.11.2022 08:37:00.000 UTC,1.04151,1.04155,1.04148,1.04154,238.2
24.11.2022 08:38:00.000 UTC,1.04155,1.04158,1.04136,1.04142,493.51
24.11.2022 08:39:00.000 UTC,1.04144,1.04166,1.04133,1.04166,598.7
24.11.2022 08:40:00.000 UTC,1.04166,1.04171,1.04154,1.04165,322.74
24.11.2022 08:41:00.000 UTC,1.04163,1.04208,1.04163,1.04202,516.72
24.11.2022 08:42:00.000 UTC,1.04201,1.04206,1.04156,1.04156,671.48
24.11.2022 08:43:00.000 UTC,1.04157,1.04157,1.04126,1.04141,346.86
24.11.2022 08:44:00.000 UTC,1.04141,1.04152,1.04135,1.0414,364.22
24.11.2022 08:45:00.000 UTC,1.04141,1.04166,1.04131,1.04159,397.85
24.11.2022 08:46:00.000 UTC,1.0416,1.04172,1.04127,1.04127,422.04
24.11.2022 08:47:00.000 UTC,1.04127,1.04134,1.04122,1.04125,472.99
24.11.2022 08:48:00.000 UTC,1.04126,1.04133,1.04106,1.04111,331.34
24.11.2022 08:49:00.000 UTC,1.04111,1.04118,1.04102,1.04106,339.3
24.11.2022 08:50:00.000 UTC,1.04107,1.04114,1.04066,1.04087,626.72
24.11.2022 08:51:00.000 UTC,1.04088,1.04097,1.04066,1.04068,671.45
24.11.2022 08:52:00.000 UTC,1.04068,1.04079,1.04055,1.04073,572
24.11.2022 08:53:00.000 UTC,1.04073,1.04077,1.04056,1.04064,491.84
24.11.2022 08:54:00.000 UTC,1.04063,1.04076,1.04061,1.04072,349.84
24.11.2022 08:55:00.000 UTC,1.04073,1.04088,1.04069,1.04087,384.5
24.11.2022 08:56:00.000 UTC,1.04087,1.0409,1.04069,1.04071,405.62
24.11.2022 08:57:00.000 UTC,1.04073,1.04076,1.04042,1.04042,488.56
24.11.2022 08:58:00.000 UTC,1.04042,1.04069,1.04042,1.04061,415.78
24.11.2022 08:59:00.000 UTC,1.04061,1.04064,1.04038,1.04059,552.32
24.11.2022 09:00:00.000 UTC,1.04059,1.0412,1.04059,1.04113,651.78
24.11.2022 09:01:00.000 UTC,1.0411,1.04128,1.04088,1.04124,759
24.11.2022 09:02:00.000 UTC,1.04124,1.04145,1.04122,1.04139,857.94
24.11.2022 09:03:00.000 UTC,1.04138,1.04146,1.04125,1.04144,766.61
24.11.2022 09:04:00.000 UTC,1.04143,1.04169,1.04142,1.04168,636.49
24.11.2022 09:05:00.000 UTC,1.04171,1.04192,1.04168,1.04188,734.63
24.11.2022 09:06:00.000 UTC,1.04187,1.04202,1.04181,1.04202,574.11
24.11.2022 09:07:00.000 UTC,1.04204,1.0422,1.04183,1.0419,668.18
24.11.2022 09:08:00.000 UTC,1.04191,1.04203,1.04184,1.042,435.98
24.11.2022 09:09:00.000 UTC,1.042,1.04222,1.04195,1.04219,663.16
24.11.2022 09:10:00.000 UTC,1.04218,1.04248,1.04213,1.04238,403.65
24.11.2022 09:11:00.000 UTC,1.04238,1.04238,1.04217,1.04217,472.46
24.11.2022 09:12:00.000 UTC,1.04216,1.04223,1.04191,1.04191,420.69
24.11.2022 09:13:00.000 UTC,1.04192,1.04206,1.04191,1.04204,349.12
24.11.2022 09:14:00.000 UTC,1.04204,1.04204,1.04163,1.04177,506.83
24.11.2022 09:15:00.000 UTC,1.04176,1.04194,1.04172,1.04189,603.31
24.11.2022 09:16:00.000 UTC,1.04189,1.04192,1.04166,1.04167,294.22
24.11.2022 09:17:00.000 UTC,1.04167,1.04168,1.0414,1.04142,348.96
24.11.2022 09:18:00.000 UTC,1.04141,1.04169,1.04141,1.04153,442.06
24.11.2022 09:19:00.000 UTC,1.04154,1.04174,1.04151,1.04168,335.64
24.11.2022 09:20:00.000 UTC,1.04168,1.04179,1.04156,1.04166,492.17
24.11.2022 09:21:00.000 UTC,1.04167,1.04192,1.04161,1.04186,335.03
24.11.2022 09:22:00.000 UTC,1.04184,1.0419,1.04162,1.04188,529.44
24.11.2022 09:23:00.000 UTC,1.04187,1.04209,1.04184,1.04208,223.13
24.11.2022 09:24:00.000 UTC,1.04207,1.0421,1.04194,1.04208,252.29
24.11.2022 09:25:00.000 UTC,1.04204,1.04229,1.0418,1.04181,572.56
24.11.2022 09:26:00.000 UTC,1.04181,1.04198,1.04171,1.04193,440.1
24.11.2022 09:27:00.000 UTC,1.04194,1.04197,1.04187,1.0419,408.26
24.11.2022 09:28:00.000 UTC,1.04189,1.04196,1.04168,1.04172,533.66
24.11.2022 09:29:00.000 UTC,1.04172,1.0419,1.04154,1.04176,779.7
24.11.2022 09:30:00.000 UTC,1.04177,1.0419,1.04152,1.04166,518.62
24.11.2022 09:31:00.000 UTC,1.04165,1.04174,1.04151,1.04152,794.4
24.11.2022 09:32:00.000 UTC,1.04154,1.0416,1.04145,1.04153,617.8
24.11.2022 09:33:00.000 UTC,1.04154,1.04168,1.04151,1.04168,446.2
24.11.2022 09:34:00.000 UTC,1.04165,1.04167,1.04145,1.04152,420.39
24.11.2022 09:35:00.000 UTC,1.04154,1.04154,1.0413,1.04141,447.72
24.11.2022 09:36:00.000 UTC,1.04144,1.0416,1.04136,1.04156,415.6
24.11.2022 09:37:00.000 UTC,1.04155,1.04161,1.04137,1.04146,585.32
24.11.2022 09:38:00.000 UTC,1.04146,1.04148,1.04126,1.04135,412.54
24.11.2022 09:39:00.000 UTC,1.04137,1.04153,1.04137,1.04147,231.35
24.11.2022 09:40:00.000 UTC,1.04146,1.04157,1.04136,1.04137,349.38
24.11.2022 09:41:00.000 UTC,1.04137,1.0415,1.04133,1.0414,445.12
24.11.2022 09:42:00.000 UTC,1.0414,1.04154,1.04137,1.04148,469.3
24.11.2022 09:43:00.000 UTC,1.04152,1.04169,1.04152,1.04164,565.26
24.11.2022 09:44:00.000 UTC,1.04164,1.0417,1.04158,1.04164,409.02
24.11.2022 09:45:00.000 UTC,1.04164,1.0417,1.04159,1.04164,265.34
24.11.2022 09:46:00.000 UTC,1.04163,1.04166,1.0415,1.04166,546.82
24.11.2022 09:47:00.000 UTC,1.04167,1.04204,1.04167,1.04201,441.63
24.11.2022 09:48:00.000 UTC,1.04202,1.04208,1.04195,1.04199,358.93
24.11.2022 09:49:00.000 UTC,1.04199,1.04222,1.04198,1.04211,388.01
24.11.2022 09:50:00.000 UTC,1.0421,1.04213,1.04198,1.04204,515.11
24.11.2022 09:51:00.000 UTC,1.04203,1.04211,1.04198,1.04198,407.55
24.11.2022 09:52:00.000 UTC,1.04198,1.04209,1.04198,1.04199,532.32
24.11.2022 09:53:00.000 UTC,1.042,1.04208,1.0419,1.04206,252.71
24.11.2022 09:54:00.000 UTC,1.04205,1.04209,1.04188,1.04207,386.76
24.11.2022 09:55:00.000 UTC,1.04211,1.04253,1.04211,1.04235,651.1
24.11.2022 09:56:00.000 UTC,1.04235,1.04242,1.04229,1.04236,668.83
24.11.2022 09:57:00.000 UTC,1.04236,1.04241,1.04199,1.04205,750.34
24.11.2022 09:58:00.000 UTC,1.04206,1.04227,1.04203,1.04214,899.36
24.11.2022 09:59:00.000 UTC,1.04213,1.04213,1.04189,1.04191,786.89
24.11.2022 10:00:00.000 UTC,1.04191,1.04195,1.04171,1.04171,683.3
24.11.2022 10:01:00.000 UTC,1.04171,1.04182,1.04157,1.0418,631.9
24.11.2022 10:02:00.000 UTC,1.0418,1.04222,1.04177,1.04203,1003.3
24.11.2022 10:03:00.000 UTC,1.04202,1.04216,1.04196,1.04201,589.36
24.11.2022 10:04:00.000 UTC,1.042,1.04217,1.04188,1.0421,684.39
24.11.2022 10:05:00.000 UTC,1.04209,1.04234,1.04207,1.04229,778.2
24.11.2022 10:06:00.000 UTC,1.04229,1.0426,1.04229,1.0425,1096.24
24.11.2022 10:07:00.000 UTC,1.04248,1.0425,1.04224,1.04224,806.8
24.11.2022 10:08:00.000 UTC,1.04223,1.04242,1.04221,1.04223,695.7
24.11.2022 10:09:00.000 UTC,1.04223,1.04226,1.04205,1.04207,376.07
24.11.2022 10:10:00.000 UTC,1.04205,1.0423,1.04201,1.04228,616.58
24.11.2022 10:11:00.000 UTC,1.04226,1.04247,1.04219,1.04228,473.58
24.11.2022 10:12:00.000 UTC,1.04229,1.04256,1.04227,1.04256,404.92
24.11.2022 10:13:00.000 UTC,1.04258,1.04291,1.04256,1.04285,266.97
24.11.2022 10:14:00.000 UTC,1.04284,1.04284,1.04239,1.04241,613.17
24.11.2022 10:15:00.000 UTC,1.04242,1.04251,1.04231,1.04236,649.02
24.11.2022 10:16:00.000 UTC,1.04237,1.04259,1.04232,1.04257,701.07
24.11.2022 10:17:00.000 UTC,1.04256,1.04261,1.04241,1.04242,588.32
24.11.2022 10:18:00.000 UTC,1.04239,1.04239,1.04191,1.04201,618.5
24.11.2022 10:19:00.000 UTC,1.042,1.04206,1.04192,1.04193,494.65
24.11.2022 10:20:00.000 UTC,1.04193,1.04197,1.04181,1.04186,653.62
24.11.2022 10:21:00.000 UTC,1.04184,1.04191,1.04178,1.04184,566.11
24.11.2022 10:22:00.000 UTC,1.04185,1.04188,1.04159,1.04175,623.8
24.11.2022 10:23:00.000 UTC,1.04176,1.04178,1.04167,1.0417,375.21
24.11.2022 10:24:00.000 UTC,1.0417,1.0418,1.04169,1.04175,359.49
24.11.2022 10:25:00.000 UTC,1.04174,1.04179,1.04169,1.0417,348.1
24.11.2022 10:26:00.000 UTC,1.04171,1.0418,1.0417,1.04176,229.48
24.11.2022 10:27:00.000 UTC,1.04176,1.04177,1.04115,1.04121,695.97
24.11.2022 10:28:00.000 UTC,1.04121,1.04125,1.04107,1.04115,653.81
24.11.2022 10:29:00.000 UTC,1.04116,1.04117,1.0404,1.04042,679.29
24.11.2022 10:30:00.000 UTC,1.04044,1.04047,1.03951,1.03983,1029.81
24.11.2022 10:31:00.000 UTC,1.03987,1.04027,1.03978,1.03986,791.65
24.11.2022 10:32:00.000 UTC,1.03987,1.04028,1.03986,1.04013,674.94
24.11.2022 10:33:00.000 UTC,1.04014,1.04026,1.04005,1.04017,708.21
24.11.2022 10:34:00.000 UTC,1.04016,1.0402,1.03953,1.03958,709.67
24.11.2022 10:35:00.000 UTC,1.03957,1.03963,1.03924,1.03963,845.19
24.11.2022 10:36:00.000 UTC,1.03964,1.03985,1.03949,1.03974,756.64
24.11.2022 10:37:00.000 UTC,1.03972,1.03988,1.0397,1.03988,595.45
24.11.2022 10:38:00.000 UTC,1.03988,1.03996,1.03966,1.03966,734.87
24.11.2022 10:39:00.000 UTC,1.03967,1.03969,1.03952,1.03961,729.8
24.11.2022 10:40:00.000 UTC,1.03962,1.03975,1.03943,1.03968,831.75
24.11.2022 10:41:00.000 UTC,1.03963,1.03965,1.03952,1.03961,709.62
24.11.2022 10:42:00.000 UTC,1.03961,1.03988,1.03959,1.03987,619.74
24.11.2022 10:43:00.000 UTC,1.03989,1.04005,1.03986,1.04003,779.72
24.11.2022 10:44:00.000 UTC,1.04001,1.04032,1.04,1.04018,689.44
24.11.2022 10:45:00.000 UTC,1.04016,1.04048,1.04015,1.04033,681.88
24.11.2022 10:46:00.000 UTC,1.04033,1.04089,1.04032,1.04078,696.25
24.11.2022 10:47:00.000 UTC,1.04077,1.04083,1.04057,1.04073,670.5
